1.432739123870499284e-11	1.090910000000000003e-11
7.825886059003375757e-11	1.633029999999999879e-11
5.840335968289754716e-11	1.545449999999999882e-11
5.224677740207297415e-11	1.512199999999999958e-11
3.203702485173640711e-11	1.344259999999999929e-11
1.782584109953189467e-11	1.166669999999999996e-11
2.766471865139221576e-11	1.310340000000000009e-11
6.721013126454693680e-11	1.591839999999999889e-11
9.384658762255937262e-11	1.677419999999999854e-11
9.718817671776720634e-11	1.685040000000000017e-11
9.489450335949444200e-11	1.679999999999999950e-11
9.785555052591645926e-11	1.687499999999999989e-11
2.613484435953933867e-11	1.298250000000000047e-11
8.293126813428924396e-11	1.646019999999999968e-11
4.910534029629129112e-11	1.493670000000000036e-11
1.204096695291919590e-12	7.096769999999999860e-12
4.204613117177958530e-11	1.444439999999999932e-11
7.328320607003966410e-11	1.607840000000000144e-11
5.792817870573190858e-11	1.545449999999999882e-11
2.969717104785998295e-12	8.235290000000000546e-12
5.947481078241028938e-11	1.550559999999999968e-11
7.031963732516666308e-11	1.599999999999999968e-11
6.240933565785925326e-11	1.569889999999999968e-11
5.513125837055031252e-11	1.529410000000000124e-11
2.939263448642705860e-11	1.322029999999999931e-11
6.942036156095434129e-11	1.595960000000000078e-11
7.535117030965072639e-12	9.473680000000000482e-12
3.284443424574553754e-11	1.354839999999999991e-11
6.808404243175221288e-11	1.591839999999999889e-11
6.278656241521233611e-12	8.888890000000000104e-12
6.289016607444117018e-11	1.569889999999999968e-11
5.470271787149276891e-11	1.529410000000000124e-11
2.775538692608608328e-11	1.310340000000000009e-11
6.604930448211085233e-11	1.583330000000000040e-11
5.496181854516452320e-11	1.529410000000000124e-11
6.865837242874653221e-11	1.591839999999999889e-11
4.489655665900831593e-11	1.466670000000000091e-11
5.787702243843833815e-11	1.545449999999999882e-11
4.133768628821139190e-11	1.444439999999999932e-11
8.452812531558757699e-11	1.649120000000000065e-11
3.446997010204774099e-11	1.374999999999999937e-11
2.178250207805287051e-11	1.230769999999999935e-11
4.804543754903235651e-11	1.487180000000000131e-11
9.875508239318671511e-11	1.689920000000000134e-11
1.307733574942203669e-11	1.069769999999999954e-11
7.324993590384689153e-11	1.611650000000000065e-11
6.273408557240743177e-11	1.565219999999999908e-11
1.927434977055505736e-11	1.183669999999999943e-11
6.871470766723800735e-12	9.473680000000000482e-12
7.688441013862087540e-11	1.626169999999999966e-11
2.394223905559744904e-11	1.245280000000000041e-11
9.308482204327553856e-11	1.672129999999999904e-11
9.663825103646955340e-12	9.743589999999999683e-12
8.170591018295413974e-11	1.639639999999999908e-11
3.079686342136883954e-11	1.344259999999999929e-11
7.832042958687315733e-11	1.633029999999999879e-11
3.229287523826701463e-11	1.354839999999999991e-11
5.067609503293535372e-11	1.499999999999999990e-11
1.755313125921629761e-11	1.166669999999999996e-11
9.353215105090710538e-11	1.674799999999999932e-11
7.368692388817619090e-12	9.189190000000000349e-12
7.966391731361936939e-11	1.636359999999999946e-11
7.600250578877266608e-11	1.626169999999999966e-11
6.957481948573499115e-11	1.599999999999999968e-11
1.274295285513908530e-11	1.047619999999999932e-11
8.147311012054805785e-11	1.642860000000000131e-11
1.292217628897719317e-11	1.047619999999999932e-11
1.276704229365004040e-12	7.096769999999999860e-12
8.720586639934071789e-11	1.661020000000000045e-11
5.930867288717009873e-11	1.555559999999999887e-11
1.112982925902454817e-11	1.047619999999999932e-11
9.161202932815505605e-11	1.669420000000000050e-11
5.197998306813811209e-11	1.512199999999999958e-11
